0,1.3335
2,1.2121
22,0.70151
42,1.7448
3,1.0559
43,1.5886
44,1.4379
4,0.90632
45,1.2802
5,0.75089
6,0.56126
14,1.0866
46,1.2278
54,0.7098
7,0.41248
15,0.93781
47,1.0771
8,0.32325
16,0.79463
48,0.93319
17,0.64434
9,0.289
49,0.78337
18,0.59935
10,0.29604
50,0.59935
11,0.31572
19,0.48771
51,0.48771
12,0.34102
20,0.43561
52,0.43561
13,0.35919
