0,1.5524
2,1.4366
10,0.91868
3,1.286
11,0.76805
4,1.1421
12,0.67698
5,0.99226
13,0.64089
6,0.80823
7,0.69659
14,0.64676
15,0.6646
8,0.64449
16,0.68912
9,0.64738
17,0.70778
