0,1.2379
2,1.2311
22,0.88632
42,1.6424
3,1.06
43,1.4714
44,1.3409
4,0.93673
45,1.152
5,0.75838
6,0.57972
14,0.96889
46,1.0766
54,0.70968
7,0.42988
15,0.81905
47,0.92125
8,0.33286
16,0.70977
48,0.81364
17,0.54209
9,0.3347
49,0.65097
18,0.48799
10,0.34745
50,0.48799
11,0.35966
19,0.40291
51,0.40291
12,0.41243
20,0.37065
52,0.37065
13,0.40679
