0,1.2495
2,1.5516
22,1.1689
42,1.9484
3,1.2678
43,1.7946
44,1.2926
4,0.90026
45,1.2029
5,0.37421
6,0.15316
14,1.6688
46,1.7004
54,1.38
7,0.051515
15,1.5056
47,1.6866
8,0.11198
16,1.2394
48,1.5512
17,0.88338
9,0.046385
49,1.3575
18,0.96675
10,0.60967
50,0.96675
11,0.52313
19,0.61621
51,0.61621
12,0.37163
20,0.48896
52,0.48896
13,0.41598
