0,1.2814
2,1.2745
22,0.92792
42,1.6873
3,1.1039
43,1.5166
44,1.3857
4,0.98031
45,1.1971
5,0.80246
6,0.62801
14,1.0187
46,1.1195
54,0.7508
7,0.47478
15,0.8655
47,0.96073
8,0.37382
16,0.75202
48,0.84909
17,0.58086
9,0.37017
49,0.68318
18,0.52066
10,0.36209
50,0.52066
11,0.37405
19,0.43494
51,0.43494
12,0.42576
20,0.40149
52,0.40149
13,0.41979
